,blueFirstBlood,blueKills,blueDeaths,blueGoldDiff,blueExperienceDiff,blueWardsPlacedDiff,blueWardsDestroyedDiff,blueAvgLevelDiff,blueAssistsDiff,blueTotalMinionsKilledDiff,blueTotalJungleMinionsKilledDiff,blueEliteMonstersDiff,blueDragonsDiff,blueHeraldsDiff,blueTowersDestroyedDiff,blueWins
9169,0,13,10,845,1049,26,1,0.20000000000000018,6,-26,17,0,0,0,0,1
364,0,6,7,-1071,-1471,20,-1,-0.20000000000000018,-1,-27,11,-1,-1,0,0,0
9,1,4,5,-1548,-1574,-3,-1,0.0,1,-27,-4,1,1,0,0,1
9835,0,4,11,-6754,-5726,-1,-2,-1.8000000000000007,-10,-83,-16,0,0,0,-1,0
924,1,5,7,-143,462,-3,3,0.20000000000000018,-4,45,4,0,0,0,0,1
1396,0,9,10,1106,470,5,1,-0.20000000000000018,-5,25,-2,-1,0,1,0,1
950,1,4,5,-1286,-1695,0,2,-0.40000000000000036,0,-26,-3,-1,-1,0,0,1
3023,1,7,4,1487,1143,1,1,0.39999999999999947,6,-53,27,1,1,0,0,1
8054,0,5,6,-155,-47,6,-3,0.0,0,-24,5,1,0,0,0,1
5942,0,13,8,4299,3637,4,-1,0.7999999999999998,7,47,34,2,1,0,1,1
6463,0,2,4,-1519,-1363,-1,-2,-0.20000000000000018,-2,-12,1,2,1,0,0,0
6942,0,1,8,-4107,-3090,6,-3,-0.6000000000000005,-11,-3,-16,0,-1,0,0,0
1192,0,2,9,-5392,-2904,-2,-2,-0.39999999999999947,-18,-49,-11,-1,-1,0,0,0
4341,0,9,3,2589,2509,-14,-2,0.39999999999999947,7,34,-14,-1,-1,0,0,1
370,0,2,4,-720,432,2,1,0.0,-2,-28,36,1,1,0,0,1
5728,0,7,4,3109,3007,4,3,1.0,3,53,-5,1,1,0,0,1
2325,1,7,3,1630,2330,-5,0,0.40000000000000036,7,-10,0,2,1,0,0,1
7120,0,10,3,4879,3774,-1,1,1.2000000000000002,5,74,-3,0,0,0,0,1
1079,0,2,5,-2599,-818,3,2,0.20000000000000018,-5,-39,-16,-1,-1,0,0,0
8164,1,10,5,2953,1980,-1,1,0.20000000000000018,3,62,-33,1,1,0,0,1
5234,0,7,8,-496,604,-5,-2,0.40000000000000036,1,-12,-4,1,1,0,0,1
7628,0,6,8,-259,357,-1,3,0.0,-2,1,2,1,0,0,0,0
7105,0,5,8,-934,-732,-1,1,0.20000000000000018,-6,-15,3,-1,-1,0,0,0
4822,0,9,7,-58,13,-1,-1,0.0,7,-46,-3,-1,-1,0,0,0
6667,0,4,6,-891,-768,-2,3,0.0,2,-52,18,-1,-1,0,0,0
1786,1,2,2,467,-298,8,2,0.0,0,10,7,1,1,0,0,1
8291,1,6,11,-2420,-2518,-1,2,-0.8000000000000007,-4,0,-5,1,1,0,0,0
7565,0,2,9,-1673,-1730,2,-2,-0.20000000000000018,-6,10,0,-1,-1,0,0,1
2484,0,1,9,-5000,-4822,-15,-2,-1.0,-5,-47,-15,1,1,0,0,0
7949,1,10,8,1050,-1270,-16,-1,-0.20000000000000018,7,30,-7,0,-1,0,0,0
8525,1,9,6,3781,1033,78,3,0.20000000000000018,1,43,-13,1,1,0,1,0
7355,1,4,3,1482,41,0,1,0.0,2,31,-8,-2,-1,1,0,1
5920,0,4,4,1118,871,-1,1,0.40000000000000036,-1,32,17,2,1,0,0,1
7610,1,4,2,932,-534,-3,4,-0.40000000000000036,4,-6,-6,0,0,0,0,1
982,0,4,6,-530,-123,4,0,0.20000000000000018,-3,34,-8,-1,-1,0,0,0
8428,1,9,7,2350,1981,2,-2,0.20000000000000018,1,34,18,-1,-1,0,0,0
1424,1,4,4,2002,388,2,-2,0.39999999999999947,-2,18,-1,1,0,0,1,1
7522,0,4,9,-2600,-1587,0,2,-0.20000000000000018,-9,-50,18,-1,-1,0,0,0
82,0,7,8,-178,524,-22,-5,0.20000000000000018,0,21,4,0,-1,0,0,0
4376,1,6,0,5027,3394,-37,-1,1.0,9,24,16,0,0,0,0,1
4184,1,6,14,-2941,-3143,-66,-2,-0.5999999999999996,-10,9,-14,-1,-1,0,0,0
9118,0,8,5,2554,2046,4,-1,0.40000000000000036,6,22,6,0,-1,0,0,0
3089,0,5,6,1492,1607,1,-1,0.20000000000000018,-5,11,28,-1,-1,0,1,1
2512,1,8,1,2501,2298,-9,3,0.8000000000000007,4,-4,-8,0,0,0,0,0
1889,1,4,9,-1764,-1997,2,1,-0.40000000000000036,-8,-21,16,1,1,0,0,1
3654,0,1,5,-925,41,5,0,-0.20000000000000018,-7,21,9,1,1,0,0,0
7892,1,5,0,4027,3285,0,0,1.0,4,9,8,1,0,0,1,1
6103,1,8,8,124,659,14,2,0.20000000000000018,-7,15,1,0,-1,0,0,0
524,0,8,9,-891,-633,5,1,0.0,-3,-8,8,-1,-1,0,0,1
8836,1,6,11,-2930,136,0,1,0.20000000000000018,-3,0,-5,-1,-1,0,0,0
6125,1,8,6,2125,2034,26,3,0.5999999999999996,7,-3,-3,-1,-1,0,0,1
4660,0,1,2,-579,-379,-20,-4,-0.20000000000000018,0,-5,12,-1,-1,0,0,0
7403,0,3,9,-3960,-2533,23,0,-0.6000000000000005,-9,-31,-3,0,0,0,0,0
4361,0,5,5,251,1074,1,0,0.0,-1,-12,8,0,-1,0,0,0
5955,1,8,5,3247,576,4,-1,0.0,7,29,-9,1,0,0,1,1
480,0,8,7,733,-1480,25,-4,-0.20000000000000018,4,-60,8,-1,0,1,0,1
5851,1,5,8,-842,-711,-7,2,-0.20000000000000018,0,-11,24,-1,-1,0,0,1
6284,1,7,3,2388,1600,-18,-1,0.20000000000000018,4,0,10,-1,-1,0,0,1
1442,1,3,3,-648,728,-5,1,0.0,-2,-8,7,-1,-1,0,0,0
6711,1,6,1,1852,2435,1,-1,0.40000000000000036,5,-12,3,-1,-1,0,0,1
4664,1,5,7,-972,-1814,0,1,-0.40000000000000036,-2,8,-3,1,1,0,0,1
3860,1,7,5,846,-1893,-1,-1,-0.6000000000000005,7,-44,-15,0,-1,0,0,1
5312,1,5,8,-2663,-2578,4,1,-0.7999999999999998,-7,-45,-5,1,1,0,0,0
2460,1,3,6,-874,-1276,-24,0,-0.5999999999999996,-3,-1,8,1,1,0,0,0
6672,1,4,8,-2366,-3382,2,-1,-0.6000000000000005,-9,-26,6,1,1,0,0,1
3864,0,2,4,-2928,-110,-3,-3,0.0,-7,-33,7,1,1,0,-1,0
3149,1,9,8,383,-1655,-4,1,-0.8000000000000007,3,-2,-20,1,0,0,0,1
120,0,8,8,-576,-682,0,2,0.0,2,31,-23,0,1,1,0,0
5499,0,3,6,-3074,-2611,0,-3,-0.7999999999999998,-4,-36,-17,0,0,0,0,1
5959,0,2,9,-3941,-3623,4,-3,-0.7999999999999998,-6,-36,-5,-1,-1,0,0,1
6710,1,5,14,-3488,-2682,16,-1,-0.8000000000000007,-16,-21,21,2,1,0,0,0
8183,1,5,5,144,312,-3,0,-0.20000000000000018,-4,-22,-4,-1,-1,0,0,0
177,0,2,8,-4907,-2556,1,-1,-0.7999999999999998,-7,-20,-7,-1,0,1,-1,0
693,0,6,7,-1776,-3265,0,-1,-0.6000000000000005,2,-61,-10,0,0,0,0,0
7113,0,6,3,1769,1175,-2,2,0.39999999999999947,2,40,-13,1,1,0,0,1
8539,0,1,2,-2131,-2173,-4,2,-0.40000000000000036,0,-39,-20,0,-1,0,0,0
9317,0,2,3,-1183,-182,-26,-1,-0.20000000000000018,0,-23,3,-1,-1,0,0,0
9034,1,8,0,3272,1914,1,2,0.6000000000000005,12,-10,0,1,1,0,0,1
9839,0,3,4,-626,61,-5,0,0.0,-5,-10,3,1,1,0,0,1
421,1,9,3,1128,858,19,-1,0.0,4,4,-30,-1,-1,0,0,1
6061,1,7,8,1157,-173,-38,-3,-0.20000000000000018,-3,20,-5,0,0,0,1,0
3822,1,5,5,-851,-115,-2,1,0.20000000000000018,4,10,-13,0,1,1,-1,0
3863,1,9,4,2449,1146,23,-11,0.20000000000000018,8,-10,-1,2,1,0,0,1
8446,0,4,13,-6092,-4820,-5,-2,-1.2000000000000002,-7,-75,-10,-1,-1,0,0,0
7581,1,4,4,946,594,22,3,0.0,-1,9,3,0,-1,0,0,1
6005,0,5,5,1060,2796,0,-1,0.20000000000000018,2,18,18,0,-1,0,0,0
823,0,2,5,-1081,-631,-10,2,0.0,-3,29,-20,-1,-1,0,0,0
1916,0,4,5,-616,-1349,42,-1,-0.20000000000000018,2,-13,-20,-1,-1,0,0,0
8134,0,8,5,1482,1629,7,5,0.20000000000000018,2,-3,5,1,1,0,0,1
516,0,6,8,-1636,-872,12,1,-0.20000000000000018,-4,-15,-12,1,1,0,0,1
6643,0,5,5,726,-512,-1,-1,0.20000000000000018,2,19,2,-1,-1,0,0,1
2699,0,6,4,1604,1599,-1,3,0.40000000000000036,0,51,8,-1,-1,0,0,1
8867,1,7,9,-222,17,36,-2,0.0,-6,-13,14,1,1,0,0,1
142,1,7,6,1140,705,-2,2,0.0,3,61,8,-2,-1,1,0,1
8818,1,9,8,32,-952,-8,4,-0.40000000000000036,-2,-46,20,0,0,0,0,1
6648,0,5,8,-2039,-484,0,3,-0.40000000000000036,-6,-33,20,1,1,0,0,1
5154,0,7,4,1883,973,0,3,0.20000000000000018,5,21,-14,0,0,0,0,0
5771,0,3,7,-2215,-2114,2,1,-0.6000000000000005,-5,-36,-22,-2,-1,1,0,0
2870,1,7,9,-1149,-1888,10,1,-0.20000000000000018,0,-4,-9,0,0,0,0,1
8607,1,16,5,3667,1610,7,2,0.5999999999999996,12,-17,-16,2,1,0,0,1
6894,1,4,5,-226,-157,-26,1,0.20000000000000018,-3,38,13,0,0,0,0,1
8932,1,6,9,-2026,-1235,-4,0,-0.40000000000000036,-10,-13,-11,-1,-1,0,0,1
8509,1,14,7,4836,2713,1,2,1.0,4,54,2,1,1,0,0,1
9510,0,3,7,-1079,233,-36,1,0.0,-9,-5,19,-1,-1,0,0,1
6386,0,4,6,-1806,-1419,-6,-1,-0.5999999999999996,-5,-9,-15,-2,-1,1,0,0
2125,0,2,3,-1558,-1472,-22,0,-0.20000000000000018,-2,-26,-9,1,1,0,0,1
5495,0,2,8,-3180,-3196,73,0,-1.1999999999999993,-6,17,-5,-1,-1,0,0,0
2269,0,4,8,-1917,823,-5,0,0.20000000000000018,-7,16,11,-1,-1,0,-1,1
9488,0,8,5,2562,3016,24,-2,0.7999999999999998,6,16,27,1,1,0,0,1
3538,1,10,1,5238,2654,-50,11,0.6000000000000005,11,27,-19,1,1,0,0,1
7673,1,4,10,-4625,-3193,2,-1,-0.7999999999999998,-7,-45,-9,0,0,0,0,0
3752,0,5,7,77,239,44,-1,0.0,-4,30,0,-1,-1,0,0,1
2616,1,5,5,330,-475,-2,1,0.20000000000000018,-3,1,11,2,1,0,0,1
8111,1,9,1,4135,1375,-15,3,0.20000000000000018,13,36,-8,1,1,0,0,1
6881,1,8,3,2897,3195,-1,4,0.6000000000000005,6,24,-4,0,0,0,0,1
1914,1,8,5,-315,-1874,2,0,-0.5999999999999996,0,-52,-18,-1,-1,0,0,0
5863,1,9,1,3157,1899,17,-5,0.5999999999999996,10,-32,7,1,1,0,0,1
6373,0,4,6,-1031,122,2,-3,0.20000000000000018,-5,0,-7,1,1,0,0,1
5565,0,5,7,-950,60,6,-4,0.20000000000000018,0,-6,-11,-1,-1,0,0,0
4676,0,3,5,-439,775,1,4,0.8000000000000007,-2,-27,24,-2,-1,1,0,0
5374,1,10,4,3805,3162,3,1,0.8000000000000007,5,39,27,1,1,0,0,1
5749,1,8,7,942,1300,-1,-1,0.40000000000000036,2,-13,15,2,1,0,0,0
4942,1,3,3,-528,-1130,6,-3,-0.20000000000000018,-1,-9,-6,-1,-1,0,0,0
5892,0,6,10,-1613,474,-4,0,0.20000000000000018,-7,6,0,0,-1,0,0,1
1120,1,5,4,763,1243,3,-1,0.20000000000000018,0,38,-8,1,1,0,0,1
100,1,6,8,-1370,-875,-4,2,-0.40000000000000036,-7,14,17,1,1,0,0,0
7793,1,5,1,3029,1278,8,2,0.40000000000000036,3,56,-13,-1,-1,0,0,1
7065,1,4,2,454,333,4,-3,0.0,3,-9,12,-1,-1,0,0,0
6777,1,12,10,1997,-800,0,0,0.0,5,5,-2,1,1,0,0,1
3122,1,3,6,-691,-666,2,0,0.0,-8,11,8,0,-1,0,0,0
3775,0,5,14,-4585,-3125,0,-2,-0.6000000000000005,-10,-37,-21,-2,-1,1,0,0
2623,1,13,3,5136,2785,3,2,0.40000000000000036,11,12,4,1,1,0,1,1
327,1,12,8,3574,1210,-8,4,0.20000000000000018,4,55,7,2,1,0,0,1
4792,0,1,3,-1313,-6,-3,1,0.0,-3,-21,7,-2,-1,1,0,0
1273,1,7,8,-927,-736,0,-2,-0.6000000000000005,1,-5,-15,0,1,1,0,1
8195,1,4,4,370,-66,-33,3,-0.20000000000000018,1,23,-4,1,1,0,0,0
7369,1,6,5,58,203,-25,-2,0.20000000000000018,3,-21,-1,-1,-1,0,0,1
4263,1,7,5,1652,1714,24,-4,0.6000000000000005,1,20,23,2,1,0,0,1
6149,0,4,11,-3019,-848,1,0,-0.40000000000000036,-8,3,-9,-1,-1,0,0,0
7436,0,3,4,98,984,24,2,0.20000000000000018,1,-21,16,1,1,0,0,1
5941,1,5,6,55,-1918,-3,-2,-0.20000000000000018,4,3,-12,1,1,0,0,1
7004,1,4,6,-816,-1189,-48,1,-0.20000000000000018,0,6,12,1,1,0,0,0
4112,1,10,11,206,257,3,-3,-0.20000000000000018,-6,60,8,1,0,0,0,1
210,1,5,5,540,269,-2,3,0.0,0,35,-14,0,-1,0,0,0
8731,1,3,4,-1770,-1276,-5,0,-0.20000000000000018,-3,-1,-22,0,1,1,0,0
1099,0,6,6,442,541,-2,1,0.0,2,-14,7,0,0,0,0,1
1296,1,2,10,-3517,-1818,6,2,-0.5999999999999996,-7,-8,4,-1,-1,0,0,0
2778,1,5,4,-811,1024,6,-4,0.20000000000000018,4,-57,35,-2,-1,1,-1,0
688,0,3,3,75,536,9,2,0.0,1,-3,-4,-1,-1,0,0,1
3318,1,10,8,3458,3204,5,-3,0.5999999999999996,-7,60,12,0,0,0,1,1
7453,1,5,10,-974,-1978,1,-2,-0.40000000000000036,-7,35,10,-1,-1,0,0,0
6315,1,6,3,736,1019,2,0,0.20000000000000018,0,43,-30,1,1,0,0,1
4903,1,10,8,123,1313,-13,1,0.20000000000000018,2,-26,18,-1,0,1,-1,1
456,0,3,4,-1610,-1393,1,-2,-0.39999999999999947,1,-15,-12,-1,-1,0,0,0
8719,1,7,7,-347,-2753,3,1,-0.7999999999999998,-3,-6,-20,1,1,0,0,0
17,0,3,7,-1975,-1345,26,-11,0.0,-3,-15,1,1,0,0,0,0
645,0,8,11,-2339,-917,-24,-4,-0.40000000000000036,-10,-38,-5,1,1,0,0,0
4889,1,6,7,-1154,-1629,-5,4,-0.40000000000000036,1,2,-16,1,1,0,0,0
3121,0,11,8,620,339,0,0,0.1999999999999993,7,-7,9,1,0,0,0,0
1281,0,3,7,-981,264,1,2,0.0,-8,-1,-3,0,-1,0,1,1
877,1,7,3,1936,1799,4,-2,0.40000000000000036,-1,50,-8,-1,-1,0,0,1
1962,0,5,4,492,-1509,6,-2,-0.40000000000000036,0,2,-18,-1,-1,0,0,0
7293,1,9,6,2196,1245,141,1,0.40000000000000036,5,17,11,1,1,0,0,1
9232,0,3,5,-769,891,28,0,0.20000000000000018,-6,14,7,0,1,1,0,1
2711,0,3,7,-2523,-732,0,-2,-0.20000000000000018,-2,-7,4,-1,-1,0,0,0
2307,1,7,5,1892,1261,14,-3,0.20000000000000018,-1,27,21,0,0,0,0,1
4017,1,8,3,2524,2733,-26,1,0.6000000000000005,9,8,23,2,1,0,0,1
3106,1,7,2,2889,1215,0,1,0.20000000000000018,9,-17,4,2,1,0,0,1
7646,0,6,3,2052,2845,-62,0,0.40000000000000036,4,16,12,2,1,0,0,0
2137,1,5,11,-2302,-1871,-30,2,-0.20000000000000018,-7,20,0,0,-1,0,0,0
9611,0,3,4,-297,548,0,1,0.20000000000000018,-3,31,-13,-1,-1,0,0,1
7485,0,12,2,4680,2780,33,2,0.6000000000000005,16,7,-1,0,0,0,0,1
4707,1,3,2,1151,1753,-12,1,0.20000000000000018,2,11,25,0,1,1,0,0
6254,1,1,1,305,-443,-5,2,-0.20000000000000018,1,29,-8,2,1,0,0,1
1113,1,10,9,1287,-749,2,2,0.0,-1,-22,8,-1,-1,0,0,1
6040,0,1,5,-1431,269,2,-2,0.20000000000000018,-7,16,-4,0,0,0,0,1
2513,0,1,6,-1557,-1039,3,0,-0.40000000000000036,-6,20,0,-1,-1,0,0,0
9006,0,3,8,-3179,-2574,-2,-7,-0.40000000000000036,0,-45,0,-1,-1,0,0,0
4045,1,6,1,3610,2295,13,1,0.7999999999999998,8,7,5,1,1,0,0,1
6000,1,3,5,-166,-1446,-2,1,-0.40000000000000036,2,35,-8,0,0,0,0,1
2092,1,6,6,11,64,11,4,-0.20000000000000018,7,7,7,1,1,0,0,1
4821,0,14,11,2782,4548,-75,3,0.5999999999999996,-2,44,22,0,-1,0,0,0
8779,1,11,9,-274,304,-1,1,0.40000000000000036,0,-73,17,0,0,0,0,1
273,1,9,8,-796,-217,21,-5,0.20000000000000018,-5,-21,-12,0,0,0,0,0
5776,1,7,9,-1075,-1160,3,0,0.0,-4,-2,-22,-1,-1,0,0,0
2298,1,10,8,793,475,1,1,-0.20000000000000018,7,7,-12,2,1,0,0,1
7745,1,5,4,2000,1065,3,-1,0.20000000000000018,0,50,9,-1,-1,0,0,1
275,1,5,3,3005,1938,-1,2,0.5999999999999996,1,32,31,0,0,0,0,1
7329,1,7,4,1618,934,1,-2,0.20000000000000018,4,24,-14,-1,-1,0,0,1
8872,1,10,2,3680,2530,-1,1,0.6000000000000005,14,34,0,1,1,0,0,1
8374,1,3,7,-1984,-1530,-6,3,-0.20000000000000018,-13,-3,13,-1,-1,0,0,1
8887,1,7,5,2002,301,-16,4,0.40000000000000036,-1,19,-22,1,0,0,1,0
1036,1,8,7,1096,120,-28,11,0.20000000000000018,8,-6,9,1,1,0,0,0
6762,0,8,11,-1534,-1425,7,-1,-0.40000000000000036,-11,-9,16,-1,-1,0,0,0
4825,0,14,2,4531,2978,1,-1,0.6000000000000005,16,-11,-4,1,1,0,0,1
2556,1,9,10,-1008,-1516,-3,-2,-0.40000000000000036,-6,-9,-20,-1,-1,0,0,0
2813,1,4,8,-2035,-1237,-2,1,0.0,-1,-23,-12,1,1,0,0,1
6980,0,1,11,-5479,-3332,0,1,-0.6000000000000005,-12,-27,16,0,0,0,0,0
8281,0,4,11,-3764,-1700,0,0,-0.20000000000000018,-8,-1,0,1,1,0,0,0
1207,0,5,9,-2975,-2542,-4,-2,-0.6000000000000005,-8,-63,8,-1,-1,0,0,0
6927,1,4,7,-1002,-2319,12,-3,-0.20000000000000018,-4,3,-8,-1,0,1,0,0
4212,1,5,9,792,-474,-4,0,-0.20000000000000018,-5,-2,10,2,1,0,1,0
8046,0,7,10,-2362,79,-218,0,0.0,-1,-43,-2,0,0,0,0,0
980,1,12,5,3595,2595,5,2,0.7999999999999998,3,23,-8,-1,-1,0,0,1
7477,0,4,13,-6259,-5376,3,-3,-1.0,-7,-50,-18,1,1,0,0,0
5880,1,6,8,-483,320,-2,0,0.20000000000000018,-2,10,1,-1,0,1,0,1
184,1,6,7,-2049,-2340,-24,1,-0.40000000000000036,-2,-63,-1,0,0,0,0,0
9424,1,5,2,384,872,-2,-2,-0.1999999999999993,3,-47,0,-1,-1,0,0,0
7423,1,4,5,-885,-1554,0,-2,-0.6000000000000005,2,-27,-17,-2,-1,1,0,1
7768,1,7,5,305,-374,27,-1,0.20000000000000018,-4,-43,13,1,1,0,0,1
9021,1,5,7,-974,-1306,77,-1,-0.20000000000000018,-5,-8,-14,0,0,0,0,0
6115,1,7,3,2176,1739,24,0,0.6000000000000005,4,9,13,1,1,0,0,1
9467,1,13,5,5245,2754,6,1,0.5999999999999996,7,18,5,1,0,0,1,1
3191,1,10,2,4429,3004,6,-2,0.6000000000000005,11,16,6,2,1,0,0,1
5896,1,10,9,995,2657,-2,2,0.8000000000000007,-2,84,-5,0,0,0,0,1
4419,0,4,7,-1992,-1588,-29,0,-0.20000000000000018,-5,-12,-10,-2,-1,1,0,0
7806,0,3,3,-795,-1185,12,-23,-0.20000000000000018,0,18,-26,0,1,1,0,0
8206,1,12,10,3067,503,234,3,0.20000000000000018,6,35,-12,0,-1,0,0,1
2324,0,3,8,-3613,-2636,1,-4,-0.5999999999999996,-4,-50,-8,-2,-1,1,0,0
473,0,2,9,-6286,-4733,-21,-1,-1.3999999999999995,-4,-93,-9,-2,-1,1,-1,0
8786,0,7,6,-1174,-778,2,-1,-0.40000000000000036,-1,-26,10,0,0,0,0,1
1216,1,6,2,2569,2378,-20,2,0.40000000000000036,6,14,15,0,-1,0,0,1
2336,0,4,7,-1556,286,34,-3,0.20000000000000018,-2,-42,9,1,1,0,0,1
1831,1,10,6,2019,674,-92,1,-0.20000000000000018,4,26,9,1,1,0,0,1
1761,1,8,2,2978,-438,-1,-2,-0.40000000000000036,6,56,-26,0,0,0,0,1
4322,1,8,6,2123,2563,-2,-1,0.7999999999999998,-3,18,0,-1,-1,0,1,1
4020,0,3,4,-1023,92,1,0,0.0,-1,-3,-4,0,1,1,0,1
1607,1,4,8,-1430,147,-2,1,0.0,-3,-11,-3,2,1,0,0,0
2075,1,8,3,4674,2219,-15,0,0.5999999999999996,0,36,-8,0,-1,0,1,0
37,1,5,6,-1730,-1236,-20,-2,-0.20000000000000018,-2,-11,-19,0,-1,0,0,0
296,1,7,8,449,1210,3,-1,0.20000000000000018,-8,63,4,1,1,0,0,0
9203,0,6,8,-1114,-417,-20,0,-0.20000000000000018,-5,-5,-7,1,1,0,0,0
7533,0,3,5,-989,-1102,-3,-1,-0.40000000000000036,-1,3,-7,0,-1,0,0,0
7976,0,3,6,-1972,-717,9,1,-0.20000000000000018,-3,-37,2,-1,-1,0,0,0
8812,0,12,2,5784,4755,3,2,1.2000000000000002,16,58,8,1,1,0,0,1
6501,0,7,7,-1023,-2028,-26,1,-0.6000000000000005,4,-21,-12,1,1,0,0,0
6349,0,6,5,-1342,-713,-15,0,0.0,1,-49,5,1,1,0,0,1
3511,1,11,4,5830,1979,90,2,0.7999999999999998,8,66,3,1,0,0,1,1
3875,1,5,6,-839,-800,21,-3,-0.6000000000000005,-2,-19,7,0,1,1,0,1
81,0,6,6,-964,-2454,-1,0,-0.40000000000000036,7,-37,0,0,1,1,0,0
3567,1,9,9,-531,-1077,-65,0,-0.40000000000000036,0,26,1,0,0,0,0,0
388,1,6,5,959,917,10,-2,0.0,-1,5,20,-1,-1,0,0,1
4068,0,5,7,-689,-1668,-2,1,-0.20000000000000018,1,6,-19,-1,-1,0,0,0
9367,0,2,5,-2289,-277,-8,3,-0.20000000000000018,-3,-47,5,-1,-1,0,0,0
3312,0,9,6,616,43,-2,-2,0.20000000000000018,5,-59,38,0,-1,0,0,1
6197,0,5,10,-943,-708,-24,-3,-0.20000000000000018,-8,19,-1,-1,-1,0,0,0
8937,1,5,6,40,1340,-17,1,0.20000000000000018,-2,-12,11,1,1,0,0,0
9364,0,6,6,-194,-1106,1,4,-0.6000000000000005,-3,31,-12,0,0,0,0,0
2796,1,6,3,2547,2796,22,1,0.8000000000000007,4,53,7,1,1,0,0,1
9173,1,7,4,1746,2273,-2,0,0.20000000000000018,-1,30,-8,1,1,0,0,0
6490,1,3,4,1129,218,26,2,0.0,0,-10,12,2,1,0,1,1
5821,0,3,4,-1279,-1122,4,0,-0.40000000000000036,3,-1,-19,1,1,0,0,0
4091,0,10,4,2507,2680,-9,-1,0.5999999999999996,3,0,-1,-1,-1,0,0,1
245,1,7,6,1909,2436,-4,2,0.5999999999999996,-3,50,4,1,1,0,0,1
8904,0,4,7,-60,1347,-44,-2,0.20000000000000018,-6,47,11,-1,-1,0,0,0
4651,1,11,6,2607,1862,5,0,0.20000000000000018,7,13,12,1,1,0,0,0
2360,1,13,9,1910,1136,21,0,0.0,3,3,20,2,1,0,0,1
5793,1,9,7,1156,1711,0,0,0.20000000000000018,1,-18,7,1,0,0,1,0
7231,0,7,4,287,289,-11,3,0.20000000000000018,6,-10,-3,0,0,0,0,1
9433,0,3,7,-3049,-2220,19,2,-0.6000000000000005,-5,-32,-12,0,0,0,0,1
5718,0,7,5,1300,1783,5,-4,0.40000000000000036,-1,7,7,1,1,0,0,1
5096,1,9,7,422,-308,-2,0,-0.20000000000000018,4,-17,-24,0,-1,0,0,1
9266,1,9,1,5302,3045,39,1,0.5999999999999996,11,70,11,2,1,0,0,1
5155,1,8,8,894,-3,9,0,-0.20000000000000018,-1,22,0,0,0,0,0,0
689,0,11,14,-1502,-321,0,3,-0.20000000000000018,-6,12,5,-1,-1,0,0,0
361,1,14,3,5035,5420,1,3,1.2000000000000002,11,-5,16,0,0,0,0,1
4146,0,4,4,43,-1092,8,-3,0.0,1,-12,-9,0,-1,0,0,1
8058,1,6,7,-1446,-965,-5,5,0.20000000000000018,-1,-16,21,-2,-1,1,-1,0
8506,0,7,8,-1318,-627,3,0,0.0,-2,-55,14,1,0,0,0,1
107,0,3,5,-927,967,3,-1,0.20000000000000018,-6,17,11,-1,-1,0,0,0
3475,0,2,12,-5508,-3521,0,1,-1.0,-14,-35,-8,-1,-1,0,0,0
7794,0,7,5,787,846,0,0,0.20000000000000018,6,10,-6,-1,-1,0,0,1
8081,1,4,2,785,-350,-49,0,-0.20000000000000018,4,-32,-7,1,1,0,0,0
766,1,6,3,-1138,-867,8,0,0.0,3,-70,-20,-1,-1,0,0,0
2928,0,6,8,-2221,-365,-8,4,-0.6000000000000005,-8,-33,15,0,0,0,0,1
6144,1,11,4,4481,3872,1,-1,1.0,9,18,9,1,1,0,0,1
2004,1,5,13,-4197,-2772,-6,2,-0.6000000000000005,-17,-38,19,-1,-1,0,0,0
6198,0,2,4,-1021,-1439,75,1,-0.6000000000000005,-2,11,-12,0,0,0,0,0
5635,0,7,5,67,-303,3,3,-0.20000000000000018,3,-37,5,0,0,0,0,1
5810,0,9,8,360,97,-22,0,0.0,-1,16,1,2,1,0,0,1
3528,0,6,6,-857,-1356,-4,3,-0.20000000000000018,3,-43,-7,-1,-1,0,0,1
1075,1,2,3,-1045,169,-1,1,-0.40000000000000036,-2,4,20,0,0,0,-1,0
9698,1,13,3,5468,5522,4,1,1.3999999999999995,12,27,26,1,1,0,0,1
2266,1,6,7,-756,-831,-21,-1,-0.20000000000000018,0,-36,-12,-1,-1,0,0,0
707,1,4,9,-2746,-2775,-9,-3,-0.40000000000000036,-1,-58,3,1,0,0,0,0
7728,1,8,6,-866,-2133,-8,1,-0.7999999999999998,9,5,-23,-1,0,1,0,0
710,0,4,8,-2528,-882,-28,3,0.0,-8,-10,-6,0,-1,0,0,0
6633,1,6,7,112,79,5,-4,0.0,-3,-8,-2,-2,-1,1,0,1
7399,0,2,9,-4265,-3190,4,-2,-0.40000000000000036,-4,-31,-8,-2,-1,1,-1,0
2475,0,12,5,1756,1128,-15,2,0.0,4,20,-26,-1,-1,0,0,1
5533,1,6,9,-2543,-538,-77,1,0.20000000000000018,-6,-20,21,1,1,0,0,0
6655,0,3,5,-401,-995,2,-2,-0.20000000000000018,1,-24,12,0,0,0,0,0
9018,0,4,3,1223,2123,-4,-1,0.40000000000000036,0,6,15,0,1,1,0,1
8406,1,4,2,500,64,6,-2,0.20000000000000018,2,-14,4,-2,-1,1,0,0
2781,1,6,1,3215,2650,3,2,0.7999999999999998,6,19,19,-1,0,1,0,1
5786,1,10,4,4513,3883,5,2,0.7999999999999998,8,27,29,1,0,0,0,1
