blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,blueWins
14,2,1,8,4,5,0,0,0,17198,6.8,17495,226,37,32,4,5,1,0,0,14225,6.2,15657,141,56,1
16,3,1,5,6,8,0,1,0,15927,6.6,17498,220,58,16,3,8,1,0,0,16339,6.6,18107,234,37,1
36,5,1,8,3,10,1,0,0,17756,7.2,18394,231,43,13,2,3,0,0,0,15246,6.8,17636,218,68,1
18,0,0,6,10,6,0,0,0,16577,6.6,16338,221,36,19,1,12,1,0,0,17888,7.0,17810,169,72,0
13,4,1,11,10,11,0,0,0,18042,6.6,17600,221,46,18,4,10,0,0,0,17338,7.0,18022,198,42,1
28,1,1,10,4,13,0,0,0,18858,7.0,18627,195,77,13,2,4,0,0,0,16184,6.4,16997,240,52,0
11,1,0,5,10,6,0,0,0,15148,6.6,16861,219,40,15,0,14,1,1,0,19233,7.4,20117,220,60,0
15,0,1,2,4,4,1,0,0,13946,6.6,16402,211,44,14,3,5,0,0,0,15842,7.0,18618,232,55,1
14,0,1,8,4,10,1,0,0,16912,7.0,17678,222,38,14,1,3,0,0,0,15496,6.8,17889,196,60,1
18,1,1,7,2,6,1,0,0,16580,7.4,19213,210,48,30,1,1,0,0,0,14994,7.0,17940,232,68,1
17,2,1,6,5,8,1,0,0,16168,6.8,17052,176,60,17,2,9,0,1,0,17317,7.0,18379,263,60,1
15,0,0,3,5,3,0,0,0,15767,7.2,18720,233,56,14,4,5,1,0,0,16710,7.2,18580,249,48,0
69,2,1,5,11,5,1,0,0,15633,6.8,17179,193,54,17,1,13,0,0,0,18580,7.2,19368,224,43,0
11,1,1,4,2,3,0,0,0,15270,6.8,17913,225,44,9,1,1,1,0,0,15645,7.4,19196,207,88,0
16,2,0,1,11,0,0,0,0,13206,6.6,15553,195,36,20,6,6,1,0,0,19207,7.4,20957,244,64,0
16,1,1,10,3,12,1,0,0,18177,7.0,18965,219,50,16,3,4,0,0,0,14673,6.8,17970,214,46,1
10,7,1,5,3,5,1,0,0,15239,7.2,18919,218,45,22,2,4,0,0,0,14497,6.6,16015,182,58,1
18,3,0,2,5,1,1,0,0,14579,6.8,17772,218,67,15,3,3,0,0,0,16263,7.2,18544,226,64,0
45,0,1,13,1,18,0,0,0,18917,7.6,19563,226,48,84,0,1,0,0,0,14306,6.6,16252,213,48,1
15,1,1,6,3,7,0,1,0,16421,6.4,16972,207,52,38,4,3,1,0,0,15485,7.2,17469,231,60,1
17,3,1,6,1,6,0,0,0,17357,7.2,19151,234,51,22,1,0,1,0,0,13246,6.6,16328,208,53,1
16,3,0,6,3,7,1,0,0,16079,6.6,17138,225,40,18,1,5,0,0,0,14310,6.2,15963,185,53,1
15,2,0,8,9,11,1,0,0,17592,6.8,17635,214,52,18,3,10,0,0,0,17726,7.0,18200,221,45,1
40,0,0,7,8,5,1,0,0,16460,7.0,18464,202,59,14,1,4,0,1,0,17909,7.4,19241,236,56,0
16,6,0,6,4,5,1,0,0,16249,6.8,18007,221,40,23,3,4,0,1,0,15805,7.0,16951,213,51,0
58,3,0,9,7,12,1,0,0,17524,7.2,18949,185,57,16,4,6,0,0,0,16448,6.6,17667,209,52,1
41,0,0,6,3,5,0,0,0,16495,7.2,18530,232,59,33,2,2,0,0,0,15458,6.6,17608,238,48,1
15,2,0,3,4,4,0,0,0,15013,6.6,16860,212,56,16,4,7,1,0,0,15754,6.8,17497,225,55,0
13,1,1,6,5,9,1,0,0,16995,7.0,18679,230,64,18,2,3,0,0,0,16065,7.0,18112,221,43,0
84,2,1,4,5,11,0,0,0,16316,6.6,17968,241,62,14,3,5,0,0,0,15123,6.4,16515,208,44,1
16,4,1,7,3,6,0,0,0,18135,7.0,19138,252,40,18,2,3,0,0,0,15860,7.0,17778,212,72,1
137,1,0,0,3,0,1,0,0,13610,6.6,16594,199,46,18,2,1,0,0,0,15427,7.0,18448,238,53,1
17,2,0,9,10,9,0,0,0,17678,6.8,17263,190,40,15,3,19,1,0,1,18891,6.6,16415,182,37,1
14,4,0,8,4,8,0,1,0,17349,7.6,19375,197,55,19,3,2,1,0,0,15407,6.8,17717,228,52,1
14,5,1,7,3,14,1,0,0,16594,7.0,18266,217,51,18,1,1,0,0,0,15983,6.8,17976,239,60,0
16,2,1,7,9,8,1,0,0,16876,7.0,17943,223,38,37,4,12,0,0,0,16845,7.2,18415,207,27,0
11,2,1,14,6,12,0,0,0,19588,7.2,19987,217,45,28,1,10,0,0,0,15724,6.8,16999,162,50,1
19,2,1,6,4,7,1,0,0,17084,7.2,18215,227,59,44,3,9,0,0,0,14645,6.6,16145,208,45,1
13,4,1,7,7,5,0,0,0,17623,7.2,19660,233,68,14,2,7,1,0,0,16899,7.2,18392,223,56,1
13,1,0,2,12,4,0,0,0,14199,6.4,16214,167,55,14,2,17,1,0,2,22110,7.2,19649,223,48,0
17,5,0,5,10,5,0,0,0,15668,6.8,16531,183,60,17,2,9,1,0,0,20072,7.2,19696,256,48,0
11,3,1,10,12,11,0,1,0,18177,6.8,17640,203,40,18,1,15,1,0,0,19430,7.2,19267,235,42,1
17,3,0,4,8,4,0,0,0,14722,6.6,17262,190,48,15,1,4,1,1,0,16930,7.6,20124,210,72,0
19,2,1,13,7,12,0,1,1,21783,7.6,20533,244,43,38,2,7,0,0,0,16145,6.8,17283,167,47,1
20,6,0,4,7,3,0,0,0,15434,7.0,18097,235,49,20,4,12,1,0,0,17240,7.2,18323,224,58,1
16,3,1,9,7,10,0,0,0,18064,7.2,19192,252,45,18,2,5,1,0,0,15743,6.8,17918,198,41,1
17,1,0,6,10,4,0,0,0,16149,6.8,17146,212,44,17,2,14,0,0,0,17435,7.0,17994,190,35,1
17,0,1,10,5,8,0,0,0,17403,7.0,18532,181,40,16,5,7,1,0,0,15888,7.0,17420,231,44,0
17,3,1,13,3,14,1,0,1,20961,7.6,19939,225,74,12,5,2,0,1,0,14574,6.6,16486,182,57,1
18,19,1,5,2,7,1,0,0,16858,7.2,18543,251,39,43,1,3,0,0,0,14451,6.6,17604,221,44,1
15,2,0,2,5,0,0,0,0,15080,6.8,17979,262,56,13,5,6,1,1,0,16347,7.0,17552,255,48,0
15,6,0,8,8,9,0,0,0,16345,7.0,17692,206,43,18,5,9,1,1,0,17553,7.0,17905,223,56,0
15,1,1,9,4,9,0,0,0,17514,7.0,17672,236,28,39,1,6,0,0,0,14344,6.6,15688,175,43,1
16,0,0,6,7,8,0,0,0,15779,6.8,17436,186,31,14,3,10,1,1,0,16998,7.2,18173,242,52,0
18,7,1,7,2,5,0,0,0,16284,7.2,18617,216,49,17,6,3,0,0,0,14788,6.8,16859,225,44,1
21,6,1,5,7,5,0,0,0,16514,6.8,18012,244,48,17,4,10,1,0,0,16531,7.0,18526,209,48,1
23,1,1,7,6,9,0,0,0,16531,7.0,17534,218,40,22,3,8,1,1,0,16667,7.0,17824,243,55,1
16,3,1,11,4,7,1,0,0,18303,7.2,19093,214,54,16,1,2,0,0,0,14717,6.4,16396,180,46,1
23,1,0,6,14,7,1,0,0,15880,6.6,16941,204,45,18,2,23,0,0,0,20406,7.0,19003,201,49,0
14,2,0,6,10,5,0,0,0,15256,6.6,16464,189,28,17,2,12,1,0,0,16811,6.8,16821,182,45,0
14,1,1,9,8,7,1,0,0,18044,7.2,18900,207,69,11,1,11,0,0,0,17306,6.8,17611,188,41,1
16,2,1,5,8,3,0,0,0,15853,7.0,17174,192,52,14,3,11,1,1,0,17301,7.0,18082,197,52,1
86,6,1,9,6,8,0,1,1,19257,7.0,18701,224,68,45,6,9,0,0,0,15491,6.4,15700,186,44,1
25,1,1,5,5,8,0,0,0,14966,6.4,16483,177,45,17,5,10,1,0,0,16436,7.0,18320,220,59,0
41,5,1,4,2,5,1,0,0,15770,7.0,17426,229,60,20,2,1,0,0,0,15101,7.0,17909,261,43,1
14,7,0,1,2,2,0,0,0,15231,7.0,18127,262,52,15,1,3,1,0,0,15244,7.0,18505,232,67,0
54,3,0,4,2,6,1,0,0,15812,7.0,17882,229,53,15,3,1,0,1,0,14487,7.0,17403,218,54,0
41,2,0,5,7,8,0,0,0,15328,6.4,16143,191,39,14,3,9,1,0,0,17308,7.0,19480,227,60,0
39,2,1,2,3,2,1,0,0,15185,6.8,18437,231,70,16,9,2,0,1,0,15604,7.0,18865,241,53,1
20,2,1,3,4,6,0,0,0,14632,6.4,16037,198,53,15,4,5,0,1,0,15766,6.8,16943,223,46,1
13,6,1,5,6,8,1,1,0,17035,7.0,18139,230,63,21,3,6,0,0,0,16184,6.6,17812,219,52,0
12,1,0,6,6,5,0,0,0,16296,7.2,18903,216,52,12,2,5,1,0,0,15995,6.8,18031,229,44,1
14,0,0,5,8,4,0,0,0,14321,6.0,15077,167,43,15,1,10,0,0,0,17016,7.0,17649,181,54,1
36,4,0,5,7,5,0,0,0,15708,6.8,17420,220,41,13,2,4,0,0,0,16835,7.0,19426,226,52,0
16,2,0,4,3,2,1,0,0,15654,7.2,18324,233,46,10,1,2,0,1,0,16014,7.0,18385,254,64,0
39,0,1,5,7,4,0,0,0,16247,6.8,17790,189,52,16,5,6,1,0,0,17067,7.0,18365,222,57,1
17,4,0,6,7,7,0,0,0,17132,7.2,19401,237,71,14,3,6,0,0,0,16343,7.0,17781,209,32,0
13,3,1,8,3,12,1,0,0,19038,7.2,18856,239,44,16,2,4,0,0,0,15004,6.8,16918,228,49,1
43,4,0,3,7,4,0,0,0,14631,6.8,17718,226,41,18,7,6,1,0,0,17302,7.0,18437,252,48,0
15,3,0,4,11,5,0,0,0,14606,6.4,16104,173,59,57,3,16,1,0,0,19011,7.2,19408,193,63,0
15,2,0,10,10,7,0,0,0,17047,7.2,18719,202,40,18,2,5,1,0,0,18565,7.4,19825,256,47,1
9,4,0,6,8,7,0,0,0,15982,6.6,18257,186,63,17,0,15,0,0,0,18203,7.2,18622,219,48,1
17,4,0,4,3,6,0,0,0,14353,6.8,17197,178,48,17,4,1,1,0,0,15362,6.8,17477,222,62,0
13,1,1,3,4,6,0,0,0,15223,6.8,17157,217,56,25,3,7,1,0,0,15522,6.8,17395,203,72,1
38,4,1,2,3,5,0,1,0,14992,6.8,18110,226,56,20,2,5,1,0,0,15407,6.6,16886,222,55,0
24,1,1,8,4,8,0,0,0,17448,6.8,18315,242,48,17,1,7,0,0,0,14897,6.6,16561,195,46,1
16,8,0,5,2,5,0,0,0,16441,7.2,19798,243,50,36,2,2,0,1,0,15223,7.0,18631,252,51,0
35,3,1,8,4,11,1,0,0,17857,7.2,19272,239,51,16,3,3,0,0,0,15483,7.0,17940,239,52,0
16,6,1,12,6,25,1,0,0,19321,7.0,18437,226,42,15,2,9,0,0,0,16747,7.0,18078,228,56,1
14,2,1,8,9,7,0,0,0,17047,7.0,17601,200,47,16,3,6,1,0,0,17144,6.8,17436,198,48,1
14,2,0,4,3,5,1,0,0,15412,7.0,18001,212,56,13,2,3,0,0,0,15699,7.0,19046,243,56,0
30,5,1,7,9,12,0,0,0,16242,6.4,16365,209,40,21,6,12,0,0,0,18297,7.2,19014,202,56,0
11,3,1,9,7,14,1,0,0,17631,7.0,17645,199,38,16,0,7,0,0,0,16303,6.6,16602,188,56,1
15,5,1,3,9,2,1,0,0,15000,6.6,16731,221,51,31,2,7,0,0,0,18761,7.2,19283,225,48,0
38,7,0,2,2,1,0,0,0,15782,6.8,18460,253,66,62,2,1,0,0,0,14438,6.8,17265,236,52,1
18,5,0,8,7,6,0,1,0,17498,7.2,19132,240,34,19,5,7,0,0,0,16754,7.2,18205,199,47,1
17,2,1,7,3,13,1,0,0,17782,7.2,19382,225,72,16,5,3,0,0,0,15276,6.8,17589,220,57,1
17,6,1,10,1,9,1,0,0,18484,7.0,19140,230,54,15,2,1,0,0,0,15045,6.4,15671,218,46,1
13,0,0,9,5,7,1,0,0,17322,7.0,18525,255,44,13,1,6,0,0,0,15950,6.6,16205,213,52,0
19,4,0,5,12,5,0,0,0,15341,6.4,15896,188,32,14,6,13,1,0,0,18929,6.6,17691,230,44,0
14,5,1,3,4,4,0,1,0,14759,6.6,17168,229,44,16,3,4,1,0,0,15688,7.0,18987,223,66,0
53,2,1,7,6,5,1,0,0,16817,6.8,17889,208,63,16,1,5,0,1,0,15757,6.4,16937,185,40,1
15,1,0,1,4,1,1,0,0,14911,6.8,18362,238,60,19,2,4,0,0,0,15537,6.8,17467,230,39,1
17,0,0,8,7,9,0,0,0,18593,7.4,20037,252,66,13,1,9,1,0,0,16316,7.2,18407,203,56,1
17,3,1,8,4,10,1,0,0,17161,7.2,18145,206,48,17,3,2,0,0,0,15584,7.0,18195,214,48,0
15,4,1,8,4,8,1,0,0,17798,7.2,18795,220,56,14,3,5,0,0,0,14678,6.6,16331,192,48,1
16,1,0,8,6,10,0,0,0,18029,7.2,18791,199,53,15,2,5,0,0,0,15706,6.8,17092,192,38,1
12,2,0,12,9,9,1,0,0,17905,7.2,18292,195,39,91,2,10,0,0,0,17423,7.0,17826,159,68,1
17,2,0,2,5,1,0,0,0,14658,6.6,16832,210,47,18,7,7,1,0,1,16615,6.6,16410,209,39,0
39,3,0,5,3,5,0,1,0,15824,7.2,19141,221,52,128,3,6,1,0,0,15599,6.8,17737,248,60,0
24,3,0,4,4,7,1,0,0,15222,6.6,16755,207,51,19,2,4,0,0,0,15215,6.8,17440,212,52,1
15,1,1,12,6,16,0,0,0,18850,6.8,17995,216,55,13,3,7,0,0,0,15557,6.8,17008,210,37,1
23,2,1,6,3,7,1,0,0,16600,7.2,18185,238,53,17,3,4,0,0,0,14775,6.8,17189,228,39,1
17,3,1,9,6,7,0,0,0,18626,7.2,18656,226,54,80,2,4,0,1,0,16308,7.2,18317,239,40,0
23,5,1,10,6,12,0,0,0,17374,6.8,17514,214,39,17,2,9,1,0,0,16812,6.8,17271,204,47,0
16,5,0,2,5,0,0,0,0,14659,6.6,16878,233,46,17,1,3,0,0,0,15151,6.8,16789,175,48,0
12,3,1,7,4,8,1,1,0,17865,7.4,19417,251,48,13,0,4,0,0,0,14994,7.2,17836,215,51,1
16,1,1,2,7,2,0,0,0,15198,7.0,18952,231,67,14,0,9,1,0,0,16355,7.4,19036,211,48,1
80,2,1,7,11,4,0,1,0,15904,6.4,15750,198,36,16,3,15,1,0,0,17501,6.8,17071,170,63,0
35,3,1,8,3,13,0,0,0,17325,7.0,18380,217,26,14,0,3,1,0,0,13871,6.8,16131,193,48,1
15,2,1,8,3,8,1,0,0,17623,7.0,17787,229,48,26,2,2,0,0,0,14523,6.8,16781,209,47,0
15,3,1,10,13,14,0,0,1,18697,6.8,17238,213,24,16,4,9,0,1,1,18895,6.8,18397,188,64,1
26,3,0,8,8,8,0,0,0,16357,6.6,16464,193,37,16,2,8,1,0,0,16589,6.6,16367,196,56,0
14,3,0,7,8,9,0,0,0,16122,6.8,17858,196,39,16,1,8,0,0,0,17795,7.0,18185,231,52,0
34,3,1,8,6,5,0,1,0,17540,7.4,19850,232,56,15,3,4,0,0,0,16041,7.0,17417,187,48,1
22,6,1,7,3,6,1,0,0,19140,7.4,19579,253,64,60,6,3,0,1,0,14132,6.8,17224,179,45,1
12,2,1,4,6,6,0,0,0,15575,6.8,17478,236,44,17,1,10,0,0,0,16673,6.8,17207,245,39,1
13,2,0,3,7,5,0,0,0,15423,7.2,18610,241,52,13,4,7,1,0,0,17946,7.4,19342,248,48,0
14,0,1,4,4,2,0,0,0,15853,6.8,18455,229,64,18,2,3,1,0,0,15833,7.4,19837,232,69,0
17,4,0,8,10,11,1,0,0,17541,7.0,18201,216,52,128,2,16,0,0,0,18403,7.0,17270,219,46,1
16,1,1,2,5,1,0,0,0,14819,7.0,17986,223,63,18,2,3,1,1,0,15749,6.8,18580,210,52,0
17,1,0,3,9,2,1,0,0,14665,6.2,15990,188,42,16,3,9,0,0,0,17370,7.2,17747,226,32,0
19,2,1,7,1,7,1,1,0,16537,7.2,19213,232,53,14,3,0,0,0,0,13583,6.8,16769,202,52,1
15,1,0,2,10,2,0,0,0,14194,6.2,14858,195,48,13,0,12,0,1,1,19747,7.2,19084,233,49,0
18,3,0,2,4,2,1,0,0,14353,6.4,16624,215,53,23,4,5,0,0,0,15227,7.0,18259,216,62,0
18,4,0,2,11,2,0,0,0,13960,6.4,15286,191,48,35,4,10,0,0,1,19391,7.4,19967,200,57,0
12,3,0,12,6,16,0,0,0,18669,7.2,19226,213,39,40,3,7,1,0,0,16881,7.0,18465,208,55,1
14,4,0,4,8,3,1,0,0,15049,7.0,17666,218,52,16,3,7,0,0,0,17137,7.2,18536,240,47,1
65,2,0,5,6,6,1,0,0,16787,7.0,18246,248,47,17,24,8,0,1,0,17027,7.2,18940,216,63,0
33,2,0,14,10,9,0,0,0,18595,7.0,18307,199,48,37,3,8,1,0,0,17052,7.0,18328,172,52,1
15,1,1,10,9,13,1,0,0,18217,6.6,16663,190,44,17,2,7,0,0,0,16543,7.0,17311,192,36,1
15,1,1,4,8,6,0,0,0,14808,6.6,16376,180,42,12,4,7,0,0,0,18171,7.0,18296,212,49,0
16,3,0,6,5,7,0,0,0,17065,7.0,18634,220,50,18,1,7,1,0,0,16046,7.0,18307,233,50,0
16,3,1,12,11,12,0,0,0,19460,7.4,19643,223,43,11,3,14,0,0,0,18682,7.0,18200,234,32,0
12,7,0,6,7,8,1,0,0,17026,7.2,18215,229,48,18,0,6,0,0,0,16700,6.8,18130,217,52,1
60,2,1,10,7,7,1,1,0,18226,7.2,18871,211,53,16,9,8,0,0,0,17163,7.0,17718,229,52,0
15,2,1,3,3,3,1,1,0,15284,7.2,18267,245,51,17,1,2,0,0,0,16168,7.2,18738,227,71,1
14,1,0,10,7,7,0,0,0,18923,7.4,20387,241,59,15,1,8,1,0,0,17704,7.0,19031,207,70,0
20,3,1,10,6,11,0,0,0,19000,7.2,18915,233,39,17,5,7,0,0,0,17741,7.0,18975,264,44,1
21,0,0,4,7,4,0,0,0,15259,7.0,17666,214,63,14,6,7,1,0,0,16655,6.6,17758,250,48,0
13,3,1,7,4,9,0,0,0,16275,6.8,17390,224,47,44,3,4,0,0,0,14669,6.4,16775,208,36,1
16,4,1,6,5,7,0,1,0,16113,6.8,16994,180,41,18,4,5,0,0,1,17176,6.8,17626,240,41,0
53,2,1,8,6,9,0,0,0,17154,7.0,18697,202,55,17,3,6,0,0,0,15221,6.6,15905,174,44,1
15,2,1,6,3,3,1,0,0,17602,7.4,19787,251,73,39,3,3,0,0,0,14753,6.8,17862,196,54,1
17,2,1,7,6,3,0,0,0,16611,6.8,18323,216,60,27,4,6,1,0,0,15699,7.0,17818,195,57,1
37,2,0,3,9,5,0,0,0,14735,6.4,16488,219,38,13,2,5,0,0,0,17667,7.2,18551,223,44,0
17,3,0,6,3,6,0,0,0,17671,7.0,18649,250,56,59,4,4,1,0,0,15536,7.0,17395,231,52,1
54,5,1,5,1,9,0,0,0,15675,6.8,17474,198,48,15,2,1,1,0,0,14681,7.0,17559,243,66,1
17,2,1,7,4,8,1,1,1,18858,7.2,19023,237,66,17,3,11,0,0,0,14520,6.2,14416,166,42,1
16,2,1,9,5,9,1,0,0,18098,7.0,18905,225,60,12,1,3,0,1,0,15881,6.6,16722,229,32,1
41,6,0,7,5,10,1,0,0,16583,7.2,17389,222,44,17,5,4,0,0,0,15743,6.8,17004,213,48,1
13,1,1,10,1,15,0,0,0,18697,7.2,19162,237,36,11,1,1,0,0,0,14002,6.4,16849,235,44,1
18,3,1,6,2,4,0,0,0,16849,7.4,19849,241,67,14,4,3,0,0,0,14755,6.8,17060,208,56,1
22,2,1,6,0,8,1,0,0,17359,7.4,20592,265,59,15,7,0,0,0,0,14436,6.8,17805,242,48,1
17,2,1,15,7,19,1,0,0,20833,7.6,20278,231,36,14,3,5,0,0,0,15951,6.8,17372,202,44,1
15,2,1,13,9,19,1,0,0,19528,7.2,18855,211,42,16,2,5,0,0,0,17676,7.2,18636,217,72,0
19,4,1,9,7,9,0,0,0,17756,7.0,18384,211,40,19,6,4,0,0,0,15781,6.6,17415,210,38,1
76,3,1,6,4,9,1,0,0,17620,7.0,19434,233,64,18,1,7,0,0,0,15233,6.8,18023,201,67,1
14,3,1,8,5,11,0,0,0,18074,7.4,19746,235,54,15,2,4,0,0,0,16187,7.0,18451,220,64,0
16,1,1,9,3,8,1,1,0,18599,7.2,20735,216,76,34,1,5,0,0,0,14778,6.8,16447,187,56,1
16,4,0,8,9,8,0,0,0,15726,6.4,16968,176,45,17,7,7,0,0,1,19522,6.8,17294,219,40,0
73,3,1,10,7,10,0,0,0,16818,6.8,16676,183,42,14,0,9,1,0,0,16535,6.6,16511,219,38,0
15,2,1,2,12,3,0,0,0,14379,6.6,16423,203,49,12,5,14,1,0,1,21055,7.2,20347,223,66,0
16,0,0,8,6,9,1,0,0,18206,7.2,19094,224,56,12,4,6,0,0,0,17069,7.4,19186,220,68,0
16,0,0,4,7,5,1,0,0,15524,7.0,17843,228,56,24,1,7,0,0,0,16153,6.8,18052,192,55,1
15,1,1,9,6,5,0,0,0,16852,6.6,17417,210,38,15,5,6,1,0,0,16504,7.0,18421,216,60,0
37,4,0,3,6,3,0,1,0,15552,7.0,18535,240,48,18,0,7,1,0,0,17014,7.0,19142,245,54,0
10,2,0,2,13,2,0,0,0,14198,6.4,15730,195,41,17,1,15,0,0,0,18228,7.0,18269,198,43,0
18,3,1,9,6,8,0,0,0,16961,6.6,17237,191,48,17,2,13,1,0,0,16430,7.2,18118,198,60,0
14,1,0,9,6,12,0,0,0,17359,7.2,18731,225,34,14,1,2,0,0,0,16472,6.8,18385,237,54,1
15,0,0,2,6,1,0,0,0,14990,6.8,17870,221,69,13,1,9,1,0,0,16500,7.4,19626,228,56,0
15,1,1,7,4,10,0,0,0,17527,7.0,18186,227,56,18,2,6,1,0,0,15664,7.0,17722,231,48,1
13,4,0,3,9,3,0,0,0,15292,6.8,17170,223,55,14,3,8,1,0,0,17805,7.2,19417,231,44,1
13,2,1,7,12,5,1,0,0,16544,6.8,17779,194,56,16,0,20,0,0,0,19555,7.0,18978,222,36,1
18,0,0,3,5,6,0,0,1,16690,6.8,17992,248,48,43,1,7,1,1,1,17750,7.0,18578,214,75,0
19,3,0,6,7,4,0,0,0,16039,7.0,17942,195,49,16,3,5,1,0,0,16704,7.0,18513,231,52,1
37,8,1,3,2,2,0,1,0,16091,7.6,20383,256,76,20,2,3,1,0,0,14903,7.0,17532,244,56,0
44,9,1,7,5,5,0,0,0,16858,7.0,18305,241,44,25,13,11,1,0,0,15705,7.0,17375,211,46,0
17,3,0,7,2,9,0,0,0,16454,7.0,18576,207,45,15,2,1,0,0,0,14412,6.8,17449,195,72,1
15,3,0,8,7,8,0,0,0,17496,7.4,19884,232,35,15,2,8,0,0,0,17492,7.2,18671,259,56,0
65,2,0,3,8,5,0,0,0,14823,6.8,17193,193,56,23,5,7,1,1,1,18739,7.0,18593,245,53,1
12,2,1,5,5,8,0,0,0,15930,6.4,15779,210,56,18,1,9,1,0,0,16025,6.8,17253,195,52,0
22,1,1,5,11,4,0,0,0,16275,6.8,16965,221,40,37,2,13,1,0,0,18276,7.2,19501,193,68,0
38,4,1,9,3,6,0,0,1,19574,7.6,20323,237,59,20,5,6,0,0,0,15295,6.8,16915,234,58,1
16,5,1,5,1,4,0,0,0,16279,7.0,18714,255,57,22,1,1,1,0,0,14275,7.0,18329,213,66,1
19,5,0,2,4,2,0,0,0,15202,7.2,19256,225,60,72,4,3,1,0,0,15233,7.2,18407,218,60,1
14,2,1,1,3,1,1,0,0,14832,7.0,17330,228,60,18,2,4,0,0,0,15028,7.0,17612,226,48,1
18,2,0,6,7,3,0,0,0,15777,6.8,18110,203,58,90,5,8,1,0,0,17615,7.0,18476,214,54,0
20,1,1,4,9,1,1,0,0,16223,6.8,17597,222,63,15,3,8,0,0,0,18309,7.0,19293,228,52,0
16,3,0,2,6,2,0,0,0,14710,6.8,17302,231,44,56,3,7,1,1,1,18383,7.4,19801,225,71,0
16,5,0,3,3,3,0,1,0,16076,7.0,18079,238,52,13,1,2,1,0,0,14963,6.6,16687,185,64,1
14,1,1,6,7,11,0,0,0,15844,6.8,16801,197,47,17,0,5,1,1,0,15995,6.8,17696,205,60,0
89,2,0,8,6,5,0,0,0,17208,7.6,20217,218,54,15,3,5,0,0,0,16277,7.2,19477,209,56,0
16,3,0,2,4,2,0,1,1,16417,6.8,18414,249,63,21,2,8,1,0,0,15331,6.6,16610,219,52,1
15,3,0,4,6,2,0,0,0,15009,6.4,16571,211,44,21,4,7,1,1,0,16815,7.0,17990,220,59,0
17,2,1,7,5,10,0,0,0,17098,7.2,18682,229,58,55,2,4,1,0,0,15365,6.8,17820,206,63,0
14,1,1,5,2,7,1,0,0,16443,7.0,18538,238,48,12,0,4,0,0,0,14726,7.0,18030,197,60,1
15,2,1,7,5,5,1,0,0,17541,7.2,19979,232,57,17,1,7,0,0,0,15777,6.8,17393,208,49,1
16,5,0,9,2,16,1,0,0,18984,7.4,20083,254,54,16,2,3,0,0,0,14364,6.6,17212,171,59,1
18,1,0,4,7,7,0,0,0,15818,6.8,17864,233,47,62,3,13,1,0,0,15878,6.6,16517,186,36,0
17,4,0,7,9,7,0,0,0,17177,6.8,18796,228,68,20,3,10,1,0,0,19062,7.2,19006,236,56,0
18,3,1,4,6,2,0,1,0,15500,6.8,17374,218,56,45,3,5,1,0,0,16506,7.2,18980,221,48,1
18,4,0,3,10,3,0,0,0,15130,6.6,16749,220,42,52,7,13,0,0,0,17658,7.0,18075,218,41,0
146,0,0,1,11,1,0,0,0,13943,6.2,16274,204,56,50,3,13,0,0,0,19245,7.4,20255,238,64,0
13,2,0,3,9,3,0,1,0,15356,7.2,18213,186,57,16,2,10,1,0,1,18861,7.2,18991,247,36,0
13,2,0,8,6,9,0,0,0,16880,7.2,18007,217,55,16,2,6,0,0,0,15567,6.4,16600,181,52,1
16,3,0,7,11,11,0,0,0,16792,6.4,16518,198,52,13,6,11,1,1,0,19579,7.2,19180,216,63,0
18,3,0,5,5,3,1,1,0,15193,6.8,16642,208,50,39,4,11,0,0,0,15597,6.8,17061,216,42,1
13,0,1,4,3,6,0,0,0,15500,7.0,18238,216,44,57,5,3,1,0,0,15903,7.0,18264,242,54,0
16,2,0,5,12,6,0,0,0,16177,6.8,17721,214,56,12,2,12,1,0,0,18458,7.2,19004,229,52,1
13,1,0,10,6,10,0,0,0,16744,7.0,19007,183,42,13,1,3,0,0,0,17389,7.0,18581,224,52,0
17,5,1,11,7,6,1,1,0,18413,7.2,19681,228,60,22,2,7,0,0,0,16036,7.0,17346,172,60,1
11,2,1,5,8,5,1,0,0,16781,6.6,17452,237,50,16,2,13,0,0,0,16148,6.8,17747,180,44,1
15,2,0,2,3,2,1,1,0,14815,6.8,18140,246,56,14,4,0,0,0,0,15795,7.4,19628,259,62,1
36,2,1,8,2,10,1,1,0,17878,6.8,18056,216,52,56,1,2,0,0,0,13531,6.2,15584,179,48,1
18,4,1,5,6,6,1,1,1,17843,7.0,17948,243,48,14,3,6,0,0,0,15948,7.0,18172,207,47,1
17,0,0,4,7,4,1,1,0,15132,6.8,16489,190,64,14,2,7,0,0,0,17154,7.2,18512,242,44,1
15,4,0,2,9,2,1,0,0,14730,6.6,17103,246,41,30,1,6,0,1,1,19136,7.6,19766,233,60,0
89,3,1,7,5,7,1,0,0,17488,7.2,18635,220,51,54,6,6,0,0,0,15586,7.0,17668,193,60,1
